,date,value_JP90C000FHD2,value_JP90C000GKC6,value_JP90C000CMK4,value_JP90C000FHC4,value_JP90C0001R39,value_JP90C000ENC5,value_JP90C0009VE0,value_JP90C000EWV6,value_JP90C000H1T1,value_JP90C0008CH5,value_JP90C000CMF4,value_JP90C000F7H5,value_JP90C000BRT6,value_JP90C000ENA9,value_JP90C000E6Z0,value_JP90C000GMQ2,value_JP90C000G631,value_JP90C00081U4,value_JP90C000FCD3,value_JP90C000DVK3,value_JP90C0006026,value_JP90C000GMS8,value_JP90C000FXV1,value_JP90C0009ER8,value_JP90C000FQQ5,value_JP90C0006083,value_JP90C000C7B1,value_JP90C00055X2,value_JP90C000DXE2,value_JP90C000D1Y5,value_JP90C000B9U8,value_JP90C0008022,value_JP90C0006LC1,value_JP90C000F3F8,value_JP90C000FQR3,value_JP90C000DVX6,value_JP90C000FK44,value_JP90C0006LK4,value_JP90C0007DN3,value_JP90C0005Z76,value_JP90C0006LG2,value_JP90C000FED9,value_JP90C0007LN6,value_JP90C000FCE1,value_JP90C00035D6,value_JP90C000G7W3,value_JP90C00074E3,value_JP90C000A9Q7,value_JP90C000FK36,value_JP90C000FVY9,value_JP90C0009L37,value_JP90C000CZ57,value_JP90C000F7A0,value_JP90C000GMR0,value_JP90C000FN41,value_JP90C00091E7,value_JP90C00074C7,value_JP90C000FLL7,value_JP90C000D208,value_JP90C000F9M1,value_JP90C000FX80,value_JP90C000FX98,value_JP90C00009Y7,value_JP90C000F8M3,value_JP90C000FHZ5,value_JP90C000DVR8,value_JP90C00009X9,value_JP90C0006LD9,value_JP90C000ERE2,value_JP90C00055W4,value_JP90C0001QY5,value_JP90C000G672,value_JP90C0007DM5,value_JP90C0007DP8,value_JP90C000FBV7,value_JP90C00095F5,value_JP90C00021F1,value_JP90C000DVL1,value_JP90C000DVN7,value_JP90C000HZE8,value_JP90C00035E4,value_JP90C0003RS1,value_JP90C0003RT9,value_JP90C000FDM2,value_JP90C0003RR3,value_JP90C000FN33,value_JP90C000FFC8,value_JP90C000FLK9,value_JP90C000FNN9,value_JP90C00009Z4,value_JP90C000F9E8,value_JP90C0007DQ6,value_JP90C000A0B8,value_JP90C0001QZ2,value_JP90C000FN25,value_JP90C0001QL2,value_JP90C0002AA7,value_JP90C000FFX4,value_JP90C0006Y84,value_JP90C0007LP1,value_JP90C000FXB3,value_JP90C000F8P6,value_JP90C000FX72,value_JP90C000FJY4,value_JP90C0009L03,value_JP90C000DVM9,value_JP90C000F8D2,value_JP90C0001R05,value_JP90C000F8F7,value_JP90C000F9G3,value_JP90C000FD92,value_JP90C0006K23,value_JP90C000FNL3,value_JP90C000D216,value_JP90C000F8G5,value_JP90C000FJ05,value_JP90C000FSN8,value_JP90C000FH72,value_JP90C000F8K7,value_JP90C000CJS3,value_JP90C000G680,value_JP90C000AYS6,value_JP90C000F8H3,value_JP90C0001UW1,value_JP90C000FNM1,value_JP90C000F8E0,value_JP90C000G664,value_JP90C000C8G8,value_JP90C0001QU3,value_JP90C000D1Z2,value_JP90C000FS95,value_JP90C0001UV3,value_JP90C000GV99,value_JP90C000F9K5,value_JP90C000FXA5,value_JP90C000FSP3,value_JP90C000GVW1,value_JP90C000F8N1,value_JP90C000D1X7,value_JP90C000A808,value_JP90C000GV81,value_JP90C0005FR3,value_JP90C0002MF1,value_JP90C000F8L5,value_JP90C0005FS1,value_JP90C000FNK5,value_JP90C000GB28,value_JP90C000FHF7,value_JP90C0001UU5,value_JP90C000F8Q4,value_JP90C000FHE0,value_JP90C000FHG5
10,2017-10-16,10032.0,,11973.0,10053.0,23436.0,11074.0,14673.0,10484.0,,37476.0,11147.0,10668.0,11106.0,11290.0,12023.0,,,25638.0,10527.0,12779.0,22339.0,,,18045.0,,27976.0,11178.0,16553.0,11761.0,10829.0,12196.0,19407.0,23276.0,10101.0,,11493.0,10017.0,16325.0,23248.0,28162.0,25340.0,10197.0,21489.0,10456.0,25616,,24801.0,14717.0,10042.0,,13398.0,14221.0,10307.0,,,16066.0,25440.0,,11816.0,11042.0,,,15491.0,10831.0,10103.0,13642.0,14526.0,21993.0,11193.0,14236.0,17559.0,,22242.0,25526.0,10679.0,15347.0,24550.0,13084.0,13145.0,,19843,17566.0,19084.0,10037.0,15805.0,,10074.0,,,16184.0,10823.0,15516.0,13805.0,20510.0,,15744.0,11225.0,10117.0,20155.0,13711.0,,10366.0,,,13998.0,12891.0,10290.0,23469.0,10586.0,10717.0,,25174.0,,12727.0,10898.0,10441.0,,10015.0,10574.0,11142.0,,13966.0,10358.0,14841.0,,10719.0,,11187.0,23164.0,11310.0,,15055.0,,10655.0,,,,10360.0,10371.0,14522.0,,15408.0,13200.0,10315.0,15728.0,,,10152.0,14798.0,10327.0,10104.0,10236.0
11,2017-10-17,10052.0,,11991.0,10069.0,23525.0,11091.0,14696.0,10495.0,,37567.0,11189.0,10724.0,11133.0,11317.0,12069.0,,,25700.0,10559.0,12828.0,22374.0,,,18137.0,,28079.0,11189.0,16578.0,11773.0,10835.0,12238.0,19428.0,23364.0,10103.0,,11504.0,10023.0,16410.0,23334.0,28311.0,25378.0,10229.0,21520.0,10467.0,25438,,24894.0,14768.0,10087.0,,13404.0,14295.0,10322.0,,,16075.0,25491.0,,11832.0,11082.0,,,15507.0,10872.0,10124.0,13698.0,14534.0,22045.0,11220.0,14271.0,17570.0,,22296.0,25566.0,10701.0,15362.0,24605.0,13116.0,13166.0,,19887,17583.0,19111.0,10041.0,15814.0,,10081.0,,,16209.0,10849.0,15597.0,13854.0,20532.0,,15782.0,11268.0,10150.0,20170.0,13728.0,,10377.0,,,14003.0,12935.0,10307.0,23503.0,10603.0,10733.0,,25212.0,,12760.0,10955.0,10480.0,,10020.0,10598.0,11140.0,,13963.0,10370.0,14855.0,,10745.0,,11198.0,23210.0,11321.0,,15076.0,,10710.0,,,,10371.0,10373.0,14573.0,,15425.0,13270.0,10324.0,15747.0,,,10168.0,14825.0,10339.0,10114.0,10262.0
12,2017-10-18,10054.0,,11989.0,10062.0,23553.0,11089.0,14693.0,10491.0,,37385.0,11200.0,10688.0,11140.0,11325.0,12083.0,,,25718.0,10563.0,12844.0,22356.0,,,18164.0,,28109.0,11191.0,16575.0,11779.0,10834.0,12259.0,19421.0,23392.0,10102.0,,11500.0,10028.0,16355.0,23363.0,28220.0,25373.0,10241.0,21503.0,10472.0,25290,,24923.0,14794.0,10049.0,,13414.0,14247.0,10321.0,,,16019.0,25475.0,,11828.0,11094.0,,,15510.0,10886.0,10118.0,13648.0,14535.0,22061.0,11227.0,14281.0,17572.0,,22312.0,25561.0,10695.0,15370.0,24553.0,13126.0,13163.0,,19851,17586.0,19116.0,10038.0,15815.0,,10085.0,,,16214.0,10857.0,15546.0,13878.0,20535.0,,15793.0,11281.0,10154.0,20172.0,13656.0,,10378.0,,,13994.0,12957.0,10297.0,23508.0,10601.0,10731.0,,25207.0,,12750.0,10919.0,10493.0,,10022.0,10586.0,11160.0,,13992.0,10366.0,14835.0,,10752.0,,11199.0,23227.0,11319.0,,15049.0,,10672.0,,,,10375.0,10374.0,14597.0,,15427.0,13282.0,10316.0,15749.0,,,10163.0,14793.0,10336.0,10112.0,10254.0
13,2017-10-19,10136.0,,12100.0,10138.0,23649.0,11192.0,14830.0,10554.0,,37413.0,11249.0,10754.0,11176.0,11362.0,12132.0,,,25800.0,10645.0,12896.0,22509.0,,,18418.0,,28201.0,11244.0,16728.0,11798.0,10879.0,12306.0,19537.0,23486.0,10125.0,,11568.0,10085.0,16456.0,23459.0,28399.0,25608.0,10300.0,21698.0,10490.0,25674,,25024.0,14852.0,10120.0,,13439.0,14341.0,10382.0,,,16175.0,25701.0,,11902.0,11141.0,,,15559.0,10929.0,10208.0,13736.0,14567.0,22131.0,11263.0,14325.0,17621.0,,22381.0,25798.0,10786.0,15395.0,24629.0,13167.0,13285.0,,20021,17647.0,19200.0,10093.0,15855.0,,10144.0,,,16279.0,10892.0,15647.0,13931.0,20612.0,,15843.0,11327.0,10233.0,20319.0,13781.0,,10427.0,,,14100.0,13007.0,10368.0,23618.0,10699.0,10830.0,,25441.0,,12831.0,10986.0,10536.0,,10038.0,10661.0,11251.0,,14131.0,10428.0,14887.0,,10787.0,,11252.0,23284.0,11375.0,,15122.0,,10743.0,,,,10392.0,10408.0,14654.0,,15493.0,13341.0,10380.0,15820.0,,,10227.0,14869.0,10397.0,10164.0,10319.0
14,2017-10-20,10117.0,,12067.0,10104.0,23657.0,11162.0,14789.0,10526.0,,37429.0,11251.0,10648.0,11179.0,11365.0,12137.0,,,25807.0,10629.0,12901.0,22453.0,,,18389.0,,28226.0,11234.0,16683.0,11788.0,10865.0,12311.0,19485.0,23495.0,10120.0,,11537.0,10065.0,16294.0,23466.0,28116.0,25539.0,10287.0,21619.0,10480.0,25497,,25034.0,14857.0,10015.0,,13424.0,14199.0,10352.0,,,16091.0,25608.0,,11870.0,11144.0,,,15551.0,10934.0,10171.0,13604.0,14560.0,22138.0,11267.0,14330.0,17613.0,,22389.0,25727.0,10749.0,15382.0,24643.0,13171.0,13249.0,,20012,17635.0,19187.0,10065.0,15847.0,,10123.0,,,16272.0,10894.0,15491.0,13937.0,20599.0,,15848.0,11331.0,10216.0,20274.0,13626.0,,10420.0,,,14041.0,13013.0,10340.0,23599.0,10670.0,10801.0,,25373.0,,12777.0,10878.0,10539.0,,10031.0,10619.0,11184.0,,14029.0,10400.0,14863.0,,10790.0,,11243.0,23283.0,11352.0,,15094.0,,10636.0,,,,10383.0,10401.0,14659.0,,15483.0,13332.0,10366.0,15809.0,,,10197.0,14838.0,10369.0,10142.0,10275.0
15,2017-10-23,10272.0,,12210.0,10227.0,23924.0,11294.0,14964.0,10577.0,,37764.0,11380.0,10769.0,11274.0,11461.0,12273.0,,,26026.0,10790.0,13046.0,22614.0,,,18706.0,,28532.0,11301.0,16881.0,11836.0,10907.0,12420.0,19581.0,23758.0,10139.0,,11594.0,10107.0,16479.0,23729.0,28438.0,25841.0,10329.0,21874.0,10523.0,25639,,25313.0,14989.0,10135.0,,13427.0,14362.0,10409.0,,,16301.0,25909.0,,11948.0,11271.0,,,15631.0,11056.0,10291.0,13769.0,14608.0,22324.0,11362.0,14451.0,17676.0,,22577.0,26033.0,10873.0,15444.0,24881.0,13282.0,13406.0,,20325,17729.0,19323.0,10118.0,15902.0,,10166.0,,,16384.0,10986.0,15667.0,14059.0,20711.0,,15981.0,11458.0,10371.0,20433.0,13806.0,,10480.0,,,14131.0,13126.0,10414.0,23771.0,10797.0,10928.0,,25674.0,,12893.0,11002.0,10657.0,,10041.0,10716.0,11285.0,,14190.0,10451.0,14947.0,,10881.0,,11309.0,23485.0,11411.0,,15209.0,,10757.0,,,,10425.0,10428.0,14788.0,,15573.0,13482.0,10416.0,15907.0,,,10268.0,14979.0,10420.0,10197.0,10369.0
16,2017-10-24,10183.0,,12126.0,10141.0,24042.0,11215.0,14859.0,10546.0,,37965.0,11434.0,10688.0,11349.0,11537.0,12334.0,,,26199.0,10698.0,13111.0,22498.0,,,18578.0,,28680.0,11292.0,16763.0,11803.0,10892.0,12495.0,19524.0,23876.0,10133.0,,11557.0,10094.0,16355.0,23846.0,28226.0,25661.0,10373.0,21712.0,10494.0,25636,,25439.0,15079.0,10054.0,,13436.0,14252.0,10382.0,,,16141.0,25726.0,,11917.0,11325.0,,,15648.0,11111.0,10219.0,13628.0,14616.0,22473.0,11438.0,14546.0,17679.0,,22727.0,25851.0,10807.0,15400.0,25094.0,13370.0,13313.0,,20129,17737.0,19343.0,10084.0,15909.0,,10153.0,,,16412.0,11059.0,15549.0,14145.0,20716.0,,16088.0,11514.0,10283.0,20346.0,13640.0,,10472.0,,,14032.0,13207.0,10354.0,23779.0,10722.0,10850.0,,25494.0,,12856.0,10919.0,10710.0,,10060.0,10653.0,11299.0,,14207.0,10421.0,14951.0,,10954.0,,11300.0,23664.0,11389.0,,15217.0,,10670.0,,,,10396.0,10421.0,14878.0,,15573.0,13571.0,10361.0,15906.0,,,10241.0,14987.0,10389.0,10176.0,10339.0
17,2017-10-25,10247.0,,12180.0,10204.0,23935.0,11266.0,14927.0,10545.0,,37945.0,11387.0,10714.0,11314.0,11502.0,12279.0,,,26118.0,10767.0,13052.0,22548.0,,,18801.0,,28591.0,11302.0,16838.0,11814.0,10896.0,12453.0,19521.0,23771.0,10140.0,,11559.0,10087.0,16394.0,23743.0,28290.0,25776.0,10316.0,21808.0,10502.0,25568,,25325.0,15029.0,10088.0,,13400.0,14287.0,10383.0,,,16255.0,25835.0,,11917.0,11278.0,,,15645.0,11062.0,10262.0,13693.0,14617.0,22403.0,11402.0,14501.0,17684.0,,22657.0,25967.0,10846.0,15414.0,25004.0,13329.0,13372.0,,20275,17741.0,19341.0,10092.0,15912.0,,10146.0,,,16404.0,11025.0,15588.0,14096.0,20722.0,,16037.0,11464.0,10349.0,20386.0,13710.0,,10481.0,,,14050.0,13161.0,10378.0,23786.0,10770.0,10900.0,,25609.0,,12865.0,10945.0,10664.0,,10046.0,10681.0,11257.0,,14149.0,10419.0,14975.0,,10920.0,,11309.0,23622.0,11390.0,,15251.0,,10697.0,,,,10407.0,10425.0,14828.0,,15579.0,13539.0,10379.0,15913.0,,,10242.0,15028.0,10388.0,10178.0,10346.0
18,2017-10-26,10163.0,,12097.0,10132.0,23974.0,11189.0,14825.0,10521.0,,38110.0,11404.0,10687.0,11330.0,11518.0,12299.0,,,26156.0,10685.0,13074.0,22463.0,,,18654.0,,28617.0,11281.0,16724.0,11755.0,10879.0,12470.0,19476.0,23810.0,10133.0,,11534.0,10072.0,16354.0,23779.0,28223.0,25599.0,10340.0,21667.0,10451.0,25635,,25368.0,15049.0,10054.0,,13387.0,14252.0,10361.0,,,16134.0,25672.0,,11885.0,11295.0,,,15634.0,11081.0,10197.0,13670.0,14609.0,22436.0,11419.0,14523.0,17670.0,,22690.0,25789.0,10784.0,15337.0,25075.0,13347.0,13282.0,,20092,17720.0,19317.0,10064.0,15901.0,,10131.0,,,16391.0,11041.0,15546.0,14116.0,20697.0,,16060.0,11482.0,10268.0,20300.0,13636.0,,10462.0,,10000.0,13985.0,13179.0,10336.0,23747.0,10696.0,10826.0,,25434.0,,12832.0,10918.0,10680.0,,10052.0,10636.0,11282.0,,14188.0,10395.0,14955.0,,10936.0,,11289.0,23666.0,11367.0,,15223.0,,10669.0,,,,10356.0,10415.0,14848.0,,15558.0,13560.0,10341.0,15889.0,,,10215.0,14990.0,10365.0,10156.0,10320.0
19,2017-10-27,10228.0,,12156.0,10186.0,24271.0,11243.0,14899.0,10520.0,,38402.0,11545.0,10657.0,11440.0,11631.0,12452.0,,,26413.0,10754.0,13235.0,22465.0,,,18807.0,,28866.0,11317.0,16805.0,11799.0,10890.0,12589.0,19476.0,24104.0,10136.0,,11532.0,10087.0,16307.0,24074.0,28147.0,25724.0,10388.0,21753.0,10490.0,25666,,25680.0,15193.0,10022.0,,13399.0,14214.0,10373.0,,,16232.0,25772.0,,11906.0,11434.0,,,15697.0,11218.0,10238.0,13632.0,14643.0,22655.0,11531.0,14665.0,17707.0,,22912.0,25915.0,10831.0,15394.0,25345.0,13478.0,13346.0,,20236,17788.0,19422.0,10077.0,15936.0,,10146.0,,,16485.0,11149.0,15507.0,14251.0,20774.0,,16217.0,11622.0,10335.0,20361.0,13612.0,,10496.0,,10029.0,13964.0,13305.0,10330.0,23872.0,10748.0,10878.0,,25558.0,,12868.0,10888.0,10813.0,,10063.0,10645.0,11230.0,,14107.0,10394.0,15014.0,,11043.0,,11325.0,23878.0,11382.0,,15310.0,,10642.0,,,,10394.0,10422.0,14990.0,,15617.0,13679.0,10320.0,15954.0,,,10235.0,15106.0,10365.0,10170.0,10349.0
20,2017-10-30,10276.0,,12187.0,10205.0,24273.0,11273.0,14937.0,10524.0,,38756.0,11544.0,10691.0,11438.0,11629.0,12453.0,,,26408.0,10802.0,13237.0,22482.0,,,18770.0,,28965.0,11319.0,16848.0,11869.0,10891.0,12585.0,19482.0,24107.0,10133.0,,11536.0,10084.0,16359.0,24075.0,28227.0,25790.0,10376.0,21832.0,10552.0,25678,,25683.0,15188.0,10072.0,,13421.0,14258.0,10372.0,,,16245.0,25841.0,,11916.0,11433.0,,,15699.0,11219.0,10265.0,13675.0,14643.0,22651.0,11529.0,14663.0,17706.0,,22908.0,25981.0,10857.0,15485.0,25333.0,13475.0,13380.0,,20354,17794.0,19430.0,10088.0,15936.0,,10143.0,,,16488.0,11146.0,15550.0,14248.0,20778.0,,16213.0,11623.0,10384.0,20378.0,13771.0,,10497.0,,10034.0,13976.0,13301.0,10339.0,23885.0,10776.0,10906.0,,25625.0,,12887.0,10922.0,10813.0,,10060.0,10663.0,11290.0,,14193.0,10398.0,15009.0,,11041.0,,11326.0,23875.0,11388.0,,15299.0,,10677.0,,,,10455.0,10418.0,14987.0,,15617.0,13690.0,10321.0,15954.0,,,10244.0,15103.0,10368.0,10176.0,10365.0
21,2017-10-31,10176.0,,12112.0,10137.0,24272.0,11203.0,14844.0,10491.0,,38895.0,11537.0,10656.0,11407.0,11597.0,12452.0,,,26336.0,10708.0,13237.0,22401.0,,,18600.0,,28975.0,11293.0,16743.0,11846.0,10870.0,12546.0,19421.0,24106.0,10128.0,,11495.0,10058.0,16305.0,24073.0,28142.0,25630.0,10374.0,21685.0,10530.0,25687,,25681.0,15141.0,10025.0,,13416.0,14209.0,10344.0,,,16095.0,25690.0,,11869.0,11429.0,,,15669.0,11219.0,10205.0,13574.0,14627.0,22588.0,11497.0,14622.0,17684.0,,22845.0,25821.0,10795.0,15453.0,25396.0,13438.0,13298.0,,20215,17757.0,19376.0,10052.0,15918.0,,10117.0,,,16445.0,11116.0,15502.0,14203.0,20734.0,,16169.0,11621.0,10295.0,20290.0,13605.0,,10472.0,,10004.0,13911.0,13260.0,10300.0,23813.0,10709.0,10839.0,,25466.0,,12836.0,10886.0,10812.0,,10057.0,10618.0,11284.0,,14181.0,10366.0,14952.0,,11010.0,,11299.0,23787.0,11355.0,,15219.0,,10638.0,,,,10435.0,10407.0,14940.0,,15581.0,13646.0,10288.0,15915.0,,,10205.0,15001.0,10335.0,10145.0,10323.0
22,2017-11-01,10259.0,,12204.0,10231.0,24725.0,11289.0,14961.0,10552.0,,39307.0,11758.0,10766.0,11541.0,11734.0,12685.0,,,26647.0,10786.0,13483.0,22567.0,,,18737.0,,29477.0,11369.0,16871.0,11866.0,10924.0,12716.0,19536.0,24556.0,10158.0,,11553.0,10110.0,16473.0,24524.0,28432.0,25826.0,10451.0,21864.0,10548.0,25992,,26162.0,15345.0,10132.0,,13446.0,14354.0,10405.0,,,16292.0,25895.0,,11954.0,11646.0,,,15765.0,11428.0,10286.0,13635.0,14686.0,22854.0,11633.0,14795.0,17768.0,,23115.0,26017.0,10884.0,15480.0,25723.0,13596.0,13399.0,,20407,17863.0,19530.0,10118.0,15988.0,,10169.0,,,16579.0,11247.0,15656.0,14395.0,20866.0,,16360.0,11838.0,10369.0,20442.0,13808.0,,10542.0,,10068.0,14020.0,13439.0,10377.0,24001.0,10791.0,10921.0,,25660.0,,12950.0,10999.0,11015.0,,10073.0,10703.0,11373.0,,14316.0,10426.0,15018.0,,11140.0,,11374.0,24132.0,11422.0,,15307.0,,10749.0,,,,10451.0,10450.0,15142.0,,15686.0,13884.0,10355.0,16027.0,,,10281.0,15095.0,10397.0,10207.0,10415.0
23,2017-11-02,10284.0,,12250.0,10270.0,24854.0,11331.0,15014.0,10596.0,,39398.0,11814.0,10883.0,11588.0,11782.0,12751.0,,,26756.0,10820.0,13555.0,22658.0,,,18814.0,,29570.0,11396.0,16934.0,11891.0,10951.0,12763.0,19616.0,24685.0,10168.0,,11594.0,10144.0,16652.0,24658.0,28743.0,25922.0,10509.0,21953.0,10570.0,26048,,26298.0,15407.0,10237.0,,13478.0,14510.0,10447.0,,,16283.0,26015.0,,12008.0,11702.0,,,15802.0,11488.0,10334.0,13720.0,14710.0,22947.0,11680.0,14855.0,17799.0,,23209.0,26115.0,10935.0,15512.0,25756.0,13653.0,13449.0,,20481,17905.0,19589.0,10150.0,16015.0,,10204.0,,,16629.0,11288.0,15828.0,14454.0,20915.0,,16426.0,11899.0,10403.0,20509.0,13904.0,,10568.0,,10102.0,14083.0,13493.0,10422.0,24072.0,10832.0,10962.0,,25756.0,,13028.0,11118.0,11075.0,,10091.0,10761.0,11362.0,,14298.0,10469.0,15069.0,,11186.0,,11402.0,24224.0,11461.0,,15377.0,,10864.0,,,,10473.0,10466.0,15203.0,,15725.0,13951.0,10387.0,16069.0,,,10329.0,15174.0,10441.0,10243.0,10478.0
24,2017-11-06,10341.0,,12303.0,10318.0,24867.0,11381.0,15080.0,10601.0,,39241.0,11829.0,10872.0,11580.0,11773.0,12758.0,,,26737.0,10890.0,13562.0,22691.0,,,18950.0,,29761.0,11419.0,17009.0,11921.0,10969.0,12764.0,19626.0,24697.0,10190.0,,11598.0,10156.0,16635.0,24673.0,28714.0,26035.0,10472.0,22033.0,10599.0,26034,,26313.0,15408.0,10226.0,,13473.0,14495.0,10459.0,,,16360.0,26110.0,,12016.0,11715.0,,,15824.0,11494.0,10373.0,13687.0,14735.0,22930.0,11672.0,14844.0,17830.0,,23191.0,26230.0,10971.0,15553.0,25733.0,13643.0,13509.0,,20582,17937.0,19617.0,10171.0,16045.0,,10216.0,,,16647.0,11285.0,15813.0,14455.0,20950.0,,16414.0,11907.0,10468.0,20576.0,13894.0,,10590.0,,10109.0,14122.0,13495.0,10434.0,24110.0,10880.0,11009.0,,25868.0,,13039.0,11107.0,11083.0,,10094.0,10777.0,11394.0,,14344.0,10475.0,15071.0,,11178.0,,11425.0,24185.0,11475.0,,15370.0,,10850.0,,,,10502.0,10487.0,15204.0,,15751.0,13887.0,10395.0,16096.0,,,10337.0,15164.0,10446.0,10255.0,10487.0
25,2017-11-07,10301.0,,12258.0,10286.0,25296.0,11338.0,15024.0,10613.0,,39398.0,12032.0,10893.0,11714.0,11909.0,12978.0,,,27046.0,10844.0,13797.0,22668.0,,,18850.0,,30229.0,11433.0,16945.0,11931.0,10977.0,12930.0,19648.0,25124.0,10187.0,,11610.0,10168.0,16667.0,25096.0,28774.0,25937.0,10577.0,21976.0,10606.0,25992,,26766.0,15607.0,10252.0,,13518.0,14526.0,10464.0,,,16323.0,26030.0,,12042.0,11917.0,,,15875.0,11693.0,10342.0,13701.0,14760.0,23195.0,11807.0,15016.0,17856.0,,23460.0,26131.0,10952.0,15564.0,25982.0,13801.0,13458.0,,20492,17983.0,19696.0,10176.0,16071.0,,10228.0,,,16725.0,11414.0,15844.0,14642.0,21000.0,,16604.0,12112.0,10423.0,20553.0,13971.0,,10603.0,,10139.0,14107.0,13669.0,10423.0,24190.0,10839.0,10968.0,,25771.0,,13075.0,11128.0,11273.0,,10118.0,10769.0,11405.0,,14358.0,10486.0,15132.0,,11307.0,,11438.0,24444.0,11492.0,,15455.0,,10881.0,,,,10509.0,10488.0,15401.0,,15785.0,14074.0,10382.0,16132.0,,,10360.0,15267.0,10459.0,10271.0,10516.0
26,2017-11-08,10286.0,,12240.0,10267.0,25269.0,11322.0,15000.0,10622.0,,39657.0,12018.0,10899.0,11741.0,11937.0,12964.0,,,27110.0,10844.0,13782.0,22656.0,,,18862.0,,30304.0,11440.0,16919.0,11917.0,10986.0,12957.0,19664.0,25096.0,10193.0,,11618.0,10184.0,16677.0,25070.0,28780.0,25900.0,10570.0,21933.0,10594.0,25837,,26738.0,15639.0,10248.0,,13536.0,14529.0,10475.0,,10000.0,16182.0,26000.0,,12051.0,11903.0,,,15889.0,11680.0,10328.0,13690.0,14771.0,23250.0,11835.0,15051.0,17869.0,,23515.0,26090.0,10941.0,15545.0,26015.0,13833.0,13439.0,,20517,17996.0,19714.0,10181.0,16084.0,10000.0,10245.0,,,16744.0,11440.0,15851.0,14672.0,21015.0,10000.0,16642.0,12098.0,10424.0,20567.0,13885.0,,10609.0,,10146.0,14134.0,13697.0,10416.0,24207.0,10823.0,10952.0,,25733.0,,13088.0,11135.0,11261.0,,10125.0,10762.0,11419.0,,14376.0,10495.0,15120.0,,11333.0,,11445.0,24484.0,11501.0,,15435.0,,10875.0,,,,10496.0,10497.0,15433.0,,15797.0,14103.0,10374.0,16144.0,,,10369.0,15240.0,10468.0,10279.0,10526.0
27,2017-11-09,10330.0,,12284.0,10316.0,25219.0,11363.0,15056.0,10638.0,,39725.0,11994.0,10935.0,11712.0,11908.0,12938.0,,,27042.0,10888.0,13755.0,22711.0,,,18917.0,,30218.0,11445.0,16980.0,11931.0,10994.0,12935.0,19695.0,25047.0,10193.0,,11640.0,10194.0,16731.0,25020.0,28875.0,25992.0,10540.0,22019.0,10607.0,25872,,26685.0,15615.0,10289.0,,13530.0,14581.0,10489.0,,10000.0,16253.0,26092.0,,12070.0,11880.0,,,15882.0,11658.0,10365.0,13770.0,14765.0,23192.0,11805.0,15014.0,17866.0,,23457.0,26184.0,10976.0,15564.0,25969.0,13799.0,13487.0,,20583,17993.0,19710.0,10202.0,16079.0,10000.0,10254.0,,,16735.0,11412.0,15905.0,14649.0,21015.0,10000.0,16601.0,12075.0,10466.0,20622.0,13984.0,,10615.0,,10149.0,14197.0,13676.0,10444.0,24210.0,10862.0,10993.0,,25826.0,,13110.0,11171.0,11239.0,,10110.0,10793.0,11417.0,,14374.0,10511.0,15133.0,,11305.0,,11451.0,24399.0,11514.0,,15457.0,,10918.0,,,,10510.0,10500.0,15409.0,,15798.0,14048.0,10399.0,16146.0,,,10386.0,15268.0,10484.0,10291.0,10544.0
28,2017-11-10,10228.0,,12173.0,10200.0,25006.0,11261.0,14920.0,10578.0,,39686.0,11877.0,10858.0,11629.0,11823.0,12829.0,,,26851.0,10787.0,13640.0,22564.0,,,18740.0,,30132.0,11380.0,16828.0,11876.0,10946.0,12831.0,19583.0,24835.0,10167.0,,11574.0,10137.0,16613.0,24808.0,28679.0,25759.0,10455.0,21819.0,10558.0,25565,,26459.0,15488.0,10207.0,,13483.0,14477.0,10427.0,,9944.0,16071.0,25864.0,,11994.0,11770.0,,,15810.0,11559.0,10275.0,13667.0,14719.0,23027.0,11721.0,14906.0,17799.0,,23290.0,25948.0,10882.0,15492.0,25901.0,13701.0,13366.0,,20419,17907.0,19589.0,10144.0,16022.0,9956.0,10198.0,,,16635.0,11330.0,15793.0,14532.0,20908.0,9970.0,16482.0,11970.0,10369.0,20479.0,13820.0,,10555.0,,10089.0,14120.0,13567.0,10377.0,24057.0,10765.0,10892.0,,25593.0,,13016.0,11093.0,11144.0,,10084.0,10716.0,11377.0,,14322.0,10452.0,15067.0,,11225.0,,11386.0,24164.0,11454.0,,15367.0,,10836.0,,,,10461.0,10462.0,15286.0,,15714.0,13947.0,10342.0,16055.0,,,10318.0,15164.0,10426.0,10236.0,10468.0
